movieId,title
4347,Cinemania (2002)
4348,"Spanish Apartment, The (L'auberge espagnole) (2002)"
4349,Pokémon Heroes (2003)
4350,Bruce Almighty (2003)
4351,"In-Laws, The (2003)"
4352,Gigantic (A Tale of Two Johns) (2002)
4353,Respiro (2002)
4354,Finding Nemo (2003)
4355,"Italian Job, The (2003)"
4356,Wrong Turn (2003)
4357,Capturing the Friedmans (2003)
4358,Together (Han ni Zai Yiki) (2002)
4359,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)"
4360,Whale Rider (2002)
4361,Nevada Smith (1966)
4362,Once a Thief (Zong heng si hai) (1991)
4363,Silk Stockings (1957)
4364,"Crazies, The (a.k.a. Code Name: Trixie) (1973)"
4365,Murder on a Sunday Morning (Un coupable idéal) (2001)
4366,Siam Sunset (1999)
4367,Treasure Island (1950)
4368,"Walk, Don't Run (1966)"
4369,Animals are Beautiful People (1974)
4370,Car Wash (1976)
4371,Destry Rides Again (1939)
4372,Intervista (1987)
4373,Live Wire (1992)
4374,Shenandoah (1965)
4375,Oscar (1991)
4376,"6th Man, The (Sixth Man, The) (1997)"
4377,"Railway Children, The (1970)"
4378,Two Mules for Sister Sara (1970)
4379,Winchester '73 (1950)
4380,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)"
4381,"Objective, Burma! (1945)"
4382,This Boy's Life (1993)
4383,Barton Fink (1991)
4384,Belle époque (1992)
4385,"Flight of the Phoenix, The (1965)"
4386,From the Terrace (1960)
4387,"Long, Hot Summer, The (1958)"
4388,Man of Aran (1934)
4389,Music Box (1989)
4390,"Trial, The (Procès, Le) (1962)"
4391,"Unforgiven, The (1960)"
4392,Good Burger (1997)
4393,Jubilee (1977)
4394,Mississippi Masala (1991)
4395,Shattered (1991)
4396,"Song of Bernadette, The (1943)"
4397,Thoroughly Modern Millie (1967)
4398,Dumb and Dumberer: When Harry Met Lloyd (2003)
4399,From Justin to Kelly (2003)
4400,Hollywood Homicide (2003)
4401,Alex and Emma (2003)
4402,28 Days Later (2002)
4403,Charlie's Angels: Full Throttle (2003)
4404,Fulltime Killer (Chuen jik sat sau) (2001)
4405,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)
4406,"Bodies, Rest & Motion (1993)"
4407,Ring of Terror (1962)
4408,You Only Live Once (1937)
4409,Anastasia (1956)
4410,"Babe, The (1992)"
4411,Mr. Baseball (1992)
4412,Scaramouche (1952)
4413,Start the Revolution Without Me (1970)
4414,"Tenant, The (Locataire, Le) (1976)"
4415,"What's Up, Doc? (1972)"
4416,Hulk (2003)
4417,"Legally Blonde 2: Red, White & Blonde (2003)"
4418,Sinbad: Legend of the Seven Seas (2003)
4419,Terminator 3: Rise of the Machines (2003)
4420,Swimming Pool (2003)
4421,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
4422,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)"
4423,"Cuckoo, The (Kukushka) (2002)"
4424,I Capture the Castle (2003)
4425,Northfork (2003)
4426,Bad Boys II (2003)
4427,How to Deal (2003)
4428,Johnny English (2003)
4429,"Anarchist Cookbook, The (2002)"
4430,Dirty Pretty Things (2002)
4431,"Embalmer, The (Imbalsamatore, L') (2002)"
4432,Garage Days (2002)
4433,Born to Be Wild (1995)
4434,Curly Sue (1991)
4435,Little Giants (1994)
4436,Loose Cannons (1990)
4437,"Mouse That Roared, The (1959)"
4438,Masked & Anonymous (2003)
4439,Lara Croft Tomb Raider: The Cradle of Life (2003)
4440,Seabiscuit (2003)
4441,Spy Kids 3-D: Game Over (2003)
4442,Buffalo Soldiers (2001)
4443,Camp (2003)
4444,"Mondays in the Sun (Lunes al sol, Los) (2002)"
4445,Scorched (2003)
4446,Avanti! (1972)
4447,Eve of Destruction (1991)
4448,Kickboxer 2: The Road Back (1991)
4449,"Kiss Me, Stupid (1964)"
4450,"One, Two, Three (1961)"
4451,"Private Life of Sherlock Holmes, The (1970)"
4452,Remo Williams: The Adventure Begins (1985)
4453,"Blood of Heroes, The (Salute of the Jugger, The) (1989)"
4454,"What's Up, Tiger Lily? (1966)"
4455,American Wedding (American Pie 3) (2003)
4456,Gigli (2003)
4457,And Now... Ladies and Gentlemen... (2002)
4458,"Magdalene Sisters, The (2002)"
4459,"Secret Lives of Dentists, The (2002)"
4460,Freaky Friday (2003)
4461,S.W.A.T. (2003)
4462,"Divorce, Le (2003)"
4463,"Princess Blade, The (Shura Yukihime) (2001)"
4464,Step Into Liquid (2002)
4465,"Double Life, A (1947)"
4466,Hawks and Sparrows (Uccellacci e Uccellini) (1966)
4467,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)"
4468,Umberto D. (1952)
4469,Brother's Keeper (1992)
4470,I Love You to Death (1990)
4471,Freddy vs. Jason (2003)
4472,Grind (2003)
4473,Open Range (2003)
4474,Shaolin Soccer (Siu lam juk kau) (2001)
4475,Uptown Girls (2003)
4476,American Splendor (2003)
4477,Agent Cody Banks (2003)
4478,Camp Nowhere (1994)
4479,Hot Dog... The Movie (1984)
4480,House of Wax (1953)
4481,Man's Best Friend (1993)
4482,"Sure Thing, The (1985)"
4483,Valley Girl (1983)
4484,Wait Until Dark (1967)
4485,Tokyo Story (Tôkyô monogatari) (1953)
4486,"Green Ray, The (Rayon vert, Le) (1986)"
4487,THX 1138 (1971)
4488,Kind Hearts and Coronets (1949)
4489,Atragon (Kaitei Gunkan) (1963)
4490,Attack of the Puppet People (1958)
4491,10 (1979)
4492,Tremors (1990)
4493,"Red Shoes, The (1948)"
4494,"Pink Panther, The (1963)"
4495,"Pink Panther Strikes Again, The (1976)"
4496,Commando (1985)
4497,Dracula (1979)
4498,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)"
4499,Waco: The Rules of Engagement (1997)
4500,Ikiru (1952)
4501,Comic Book Villains (2002)
4502,"Angel at My Table, An (1990)"
4503,"Handmaid's Tale, The (1990)"
4504,Revolution OS (2001)
4505,Death in Venice (Morte a Venezia) (1971)
4506,"Medallion, The (2003)"
4507,My Boss's Daughter (2003)
4508,Autumn Spring (Babí léto) (2001)
4509,"Battle of Shaker Heights, The (2003)"
4510,Dust (2001)
4511,Stoked: The Rise and Fall of Gator (2002)
4512,Jeepers Creepers 2 (2003)
4513,Bollywood/Hollywood (2002)
4514,Once Upon a Time in the Midlands (2002)
4515,Dickie Roberts: Former Child Star (2003)
4516,Party Monster (2003)
4517,Taking Sides (2001)
4518,Cabin Fever (2002)
4519,Matchstick Men (2003)
4520,Once Upon a Time in Mexico (2003)
4521,Dummy (2002)
4522,Lost in Translation (2003)
4523,Millennium Actress (Sennen joyû) (2001)
4524,Children of the Night (1991)
4525,Gotcha! (1985)
4526,Kuffs (1992)
4527,Once Upon a Time in China (Wong Fei Hung) (1991)
4528,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)
4529,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)
4530,Paper Moon (1973)
4531,Day of the Dead (1985)
4532,"Hello, Dolly! (1969)"
4533,Memoirs of an Invisible Man (1992)
4534,Once Bitten (1985)
4535,Squirm (1976)
4536,"Brood, The (1979)"
4537,Anything Else (2003)
4538,Cold Creek Manor (2003)
4539,"Fighting Temptations, The (2003)"
4540,Secondhand Lions (2003)
4541,Underworld (2003)
4542,Bubba Ho-tep (2002)
4543,In This World (2002)
4544,Duplex (2003)
4545,"Rundown, The (2003)"
4546,Under the Tuscan Sun (2003)
4547,Luther (2003)
4548,Mambo Italiano (2003)
4549,My Life Without Me (2003)
4550,To Be and to Have (Être et avoir) (2002)
4551,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)"
4552,Videodrome (1983)
4553,Life and Debt (2001)
4554,Lagaan: Once Upon a Time in India (2001)
4555,Judgment at Nuremberg (1961)
4556,"Brief History of Time, A (1991)"
4557,Leningrad Cowboys Go America (1989)
4558,"Rules of the Game, The (La règle du jeu) (1939)"
4559,Seven Brides for Seven Brothers (1954)
4560,Kiss of the Spider Woman (1985)
4561,All the President's Men (1976)
4562,Angie (1994)
4563,"Apartment, The (Appartement, L') (1996)"
4564,Avalon (2001)
4565,Babette's Feast (Babettes gæstebud) (1987)
4566,Beethoven (1992)
4567,Beethoven's 2nd (1993)
4568,Boyz N the Hood (1991)
4569,Bugsy (1991)
4570,Bugsy Malone (1976)
4571,Cobra (1986)
4572,Phenomena (a.k.a. Creepers) (1985)
4573,Crimewave (1985)
4574,Monty Python's The Meaning of Life (1983)
4575,Where Eagles Dare (1968)
4576,Tightrope (1984)
4577,Sleeping with the Enemy (1991)
4578,PCU (1994)
4579,"Rookie, The (1990)"
4580,City Heat (1984)
4581,Three O'Clock High (1987)
4582,"White Hunter, Black Heart (1990)"
4583,Come and See (Idi i smotri) (1985)
4584,Ginger Snaps (2000)
4585,More American Graffiti (1979)
4586,It's Pat (1994)
4587,Regarding Henry (1991)
4588,Alien Contamination (1980)
4589,"Amazing Transparent Man, The (1960)"
4590,Love Affair (1939)
4591,Leap of Faith (1992)
4592,"Gas, Food, Lodging (1992)"
4593,In Cold Blood (1967)
4594,Campus Man (1987)
4595,Yankee Doodle Dandy (1942)
4596,Ninja Scroll (Jûbei ninpûchô) (1995)
4597,Knife in the Water (Nóz w wodzie) (1962)
4598,Mobsters (1991)
4599,Out of Time (2003)
4600,School of Rock (2003)
4601,"Station Agent, The (2003)"
4602,Wonderland (2003)
4603,Bus 174 (Ônibus 174) (2002)
4604,Mystic River (2003)
4605,"House of the Dead, The (2003)"
4606,Intolerable Cruelty (2003)
4607,Kill Bill: Vol. 1 (2003)
4608,Runaway Jury (2003)
4609,"Texas Chainsaw Massacre, The (2003)"
4610,Pieces of April (2003)
4611,Returner (Ritaanaa) (2002)
4612,Sylvia (2003)
4613,Veronica Guerin (2003)
4614,In the Cut (2003)
4615,Beyond Borders (2003)
4616,Radio (2003)
4617,Scary Movie 3 (2003)
4618,Brother Bear (2003)
4619,Elephant (2003)
4620,"Italian Job, The (1969)"
4621,Sweet Sixteen (2002)
4622,Alien from L.A. (1988)
4623,Interstate 60 (2002)
4624,"Eye, The (Gin gwai) (Jian gui) (2002)"
4625,"Jolson Story, The (1946)"
4626,You'll Never Get Rich (1941)
4627,"Unvanquished, The (Aparajito) (1957)"
4628,"Cercle Rouge, Le (Red Circle, The) (1970)"
4629,"Human Stain, The (2003)"
4630,Shattered Glass (2003)
4631,"Matrix Revolutions, The (2003)"
4632,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)"
4633,Elf (2003)
4634,Billabong Odyssey (2003)
4635,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999)
4636,Love Actually (2003)
4637,Father of the Bride (1991)
4638,My Architect: A Son's Journey (2003)
4639,Looney Tunes: Back in Action (2003)
4640,Master and Commander: The Far Side of the World (2003)
4641,Tupac: Resurrection (2003)
4642,"Big Empty, The (2003)"
4643,"Missing, The (2003)"
4644,"Cat in the Hat, The (2003)"
4645,Gothika (2003)
4646,21 Grams (2003)
4647,"Barbarian Invasions, The (Les invasions barbares) (2003)"
4648,Bad Santa (2003)
4649,"Haunted Mansion, The (2003)"
4650,Timeline (2003)
4651,Damage (Fatale) (1992)
4652,OT: Our Town (2002)
4653,Devil's Playground (2002)
4654,Journeys with George (2002)
4655,Darkman (1990)
4656,Dead of Night (1945)
4657,"Dernier Combat, Le (Last Battle, The) (1983)"
4658,Desk Set (1957)
4659,Europa (Zentropa) (1991)
4660,Final Analysis (1992)
4661,"Freshman, The (1990)"
4662,Funny Games (1997)
4663,Slacker (1991)
4664,WarGames (1983)
4665,"Ordet (Word, The) (1955)"
4666,Forbidden Games (Jeux interdits) (1952)
4667,Jane Eyre (1944)
4668,"Tale of Two Cities, A (1935)"
4669,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)"
4670,Ben-Hur: A Tale of the Christ (1925)
4671,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)"
4672,Gorky Park (1983)
4673,The Great Train Robbery (1978)
4674,Guarding Tess (1994)
4675,Hannah and Her Sisters (1986)
4676,"Hard Way, The (1991)"
4677,Highlander II: The Quickening (1991)
4678,Hoffa (1992)
4679,House of Cards (1993)
4680,Housesitter (1992)
4681,Hudson Hawk (1991)
4682,Invasion of the Body Snatchers (1978)
4683,Kindergarten Cop (1990)
4684,King Ralph (1991)
4685,"Last Boy Scout, The (1991)"
4686,Last Tango in Paris (Ultimo tango a Parigi) (1972)
4687,Lorenzo's Oil (1992)
4688,"Lover, The (Amant, L') (1992)"
4689,Mr. Destiny (1990)
4690,"Night of the Hunter, The (1955)"
4691,Only the Lonely (1991)
4692,Over the Top (1987)
4693,Passenger 57 (1992)
4694,Presumed Innocent (1990)
4695,Project X (1987)
4696,Battle Royale (Batoru rowaiaru) (2000)
4697,"Wedding Banquet, The (Xi yan) (1993)"
4698,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)"
4699,"Midnight Clear, A (1992)"
4700,Summer School (1987)
4701,Silverado (1985)
4702,Quick Change (1990)
4703,Radio Flyer (1992)
4704,"Real McCoy, The (1993)"
4705,Revenge (1990)
4706,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)"
4707,Show Me Love (Fucking Åmål) (1998)
4708,Teen Wolf (1985)
4709,High Heels (Tacones lejanos) (1991)
4710,Things You Can Tell Just by Looking at Her (2000)
4711,To Live and Die in L.A. (1985)
4712,Trapped in Paradise (1994)
4713,Wild at Heart (1990)
4714,"Witches, The (1990)"
4715,"Witches of Eastwick, The (1987)"
4716,Year of the Dragon (1985)
4717,Nothing to Lose (1997)
4718,Flying Down to Rio (1933)
4719,Follow the Fleet (1936)
4720,"What's New, Pussycat (1965)"
4721,Mary of Scotland (1936)
4722,Roberta (1935)
4723,Little Women (1949)
4724,Swing Time (1936)
4725,"Public Enemy, The (1931)"
4726,"Midsummer Night's Dream, A (1935)"
4727,Life with Father (1947)
4728,National Velvet (1944)
4729,Jesus Christ Superstar (1973)
4730,Dark Victory (1939)
4731,Birdman of Alcatraz (1962)
4732,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)"
4733,Beauty and the Beast (La belle et la bête) (1946)
4734,"Birth of a Nation, The (1915)"
4735,Juliet of the Spirits (Giulietta degli spiriti) (1965)
4736,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)"
4737,Red River (1948)
4738,"Woman Under the Influence, A (1974)"
4739,Stagecoach (1939)
4740,"Shot in the Dark, A (1964)"
4741,"Navigator, The (1924)"
4742,"Court Jester, The (1956)"
4743,Bullitt (1968)
4744,Jezebel (1938)
4745,"Hunchback of Notre Dame, The (1939)"
4746,42nd Street (1933)
4747,That Touch of Mink (1962)
4748,Sweet Dreams (1985)
4749,"Play It Again, Sam (1972)"
4750,Send Me No Flowers (1964)
4751,Pygmalion (1938)
4752,"Passage to India, A (1984)"
4753,Black Orpheus (Orfeu Negro) (1959)
4754,Amarcord (1973)
4755,Hero (Ying xiong) (2002)
4756,Horse Feathers (1932)
4757,Anna Karenina (1935)
4758,"Front Page, The (1974)"
4759,Rivers and Tides (2001)
4760,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
4761,Doc Hollywood (1991)
4762,Dragnet (1987)
4763,Madhouse (1990)
4764,1941 (1979)
4765,Foul Play (1978)
4766,Crime Story (Zhong an zu) (1993)
4767,Beyond the Clouds (Al di là delle nuvole) (1996)
4768,"Collector, The (1965)"
4769,Deep Red (Profondo rosso) (1975)
4770,Diabolique (Les diaboliques) (1955)
4771,Leprechaun (1993)
4772,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987)
4773,Adam's Rib (1949)
4774,King of Hearts (1966)
4775,Naked Lunch (1991)
4776,Grass (1999)
4777,Spring Forward (1999)
4778,Run (1991)
4779,"Summer Place, A (1959)"
4780,"Night at the Opera, A (1935)"
4781,"Element of Crime, The (Forbrydelsens Element) (1984)"
4782,"Cooler, The (2003)"
4783,In America (2002)
4784,My Flesh and Blood (2003)
4785,Honey (2003)
4786,"Last Samurai, The (2003)"
4787,Big Fish (2003)
4788,Something's Gotta Give (2003)
4789,Stuck on You (2003)
4790,Girl with a Pearl Earring (2003)
4791,"Lord of the Rings: The Return of the King, The (2003)"
4792,Mona Lisa Smile (2003)
4793,Calendar Girls (2003)
4794,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)"
4795,House of Sand and Fog (2003)
4796,Monster (2003)
4797,Cheaper by the Dozen (2003)
4798,Cold Mountain (2003)
4799,Paycheck (2003)
4800,Peter Pan (2003)
4801,"Company, The (2003)"
4802,Japanese Story (2003)
4803,Chasing Liberty (2004)
4804,Aileen: Life and Death of a Serial Killer (2003)
4805,Along Came Polly (2004)
4806,Torque (2004)
4807,Crimson Gold (Talaye sorgh) (2003)
4808,Osama (2003)
4809,"Great Gatsby, The (1974)"
4810,Wuthering Heights (1992)
4811,Ship of Fools (1965)
4812,This Property is Condemned (1966)
4813,Jane Eyre (1970)
4814,Blame It on the Bellboy (1992)
4815,Only the Strong (1993)
4816,"Adventures of Ford Fairlane, The (1990)"
4817,Beyond Re-Animator (2003)
4818,"Wind and the Lion, The (1975)"
4819,Mon Oncle (My Uncle) (1958)
4820,Dr. Jekyll and Mr. Hyde (1941)
4821,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)"
4822,People Will Talk (1951)
4823,I Was a Male War Bride (1949)
4824,To Have and Have Not (1944)
4825,High Sierra (1941)
4826,Dark Passage (1947)
4827,"Ox-Bow Incident, The (1943)"
4828,They Drive by Night (1940)
4829,Reefer Madness (a.k.a. Tell Your Children) (1938)
4830,D.O.A. (1950)
4831,Pumping Iron (1977)
4832,Cool World (1992)
4833,"Strada, La (1954)"
4834,Ichi the Killer (Koroshiya 1) (2001)
4835,"Boy and His Dog, A (1975)"
4836,Ashes and Diamonds (Popiól i diament) (1958)
4837,Intolerance: Love's Struggle Throughout the Ages (1916)
4838,Tormented (1960)
4839,Chitty Chitty Bang Bang (1968)
4840,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)"
4841,Where the Day Takes You (1992)
4842,The Butterfly Effect (2004)
4843,Win a Date with Tad Hamilton! (2004)
4844,Touching the Void (2003)
4845,"Big Bounce, The (2004)"
4846,"Perfect Score, The (2004)"
4847,You Got Served (2004)
4848,Latter Days (2003)
4849,Barbershop 2: Back in Business (2004)
4850,Catch That Kid (2004)
4851,Miracle (2004)
4852,An Amazing Couple (2002)
4853,"Dreamers, The (2003)"
4854,"Lost Skeleton of Cadavra, The (2002)"
4855,"Hip Hop Witch, Da (2000)"
4856,Thirteen (2003)
4857,Best Defense (1984)
4858,50 First Dates (2004)
4859,Welcome to Mooseport (2004)
4860,Kitchen Stories (Salmer fra kjøkkenet) (2003)
4861,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)
4862,Diary of a Country Priest (Journal d'un curé de campagne) (1951)
4863,"Thief of Bagdad, The (1924)"
4864,The Diary of Anne Frank (1959)
4865,Allegro non troppo (1977)
4866,Black Widow (1987)
4867,"Herod's Law (Ley de Herodes, La) (2000)"
4868,Flesh & Blood (1985)
4869,King Solomon's Mines (1985)
4870,Raw Deal (1986)
4871,"Goodbye, Mr. Chips (1939)"
4872,"Follow Me, Boys! (1966)"
4873,Against the Ropes (2004)
4874,Confessions of a Teenage Drama Queen (2004)
4875,EuroTrip (2004)
4876,"Passion of the Christ, The (2004)"
4877,Club Dread (2004)
4878,Dirty Dancing: Havana Nights (2004)
4879,Twisted (2004)
4880,"Good bye, Lenin! (2003)"
4881,Hidalgo (2004)
4882,Starsky & Hutch (2004)
4883,"Reckoning, The (2004)"
4884,Persona (1966)
4885,"Passion of Anna, The (Passion, En) (1969)"
4886,"Corbeau, Le (Raven, The) (1943)"
4887,Pickup on South Street (1953)
4888,"Damned, The (La Caduta degli dei) (1969)"
4889,Just One of the Guys (1985)
4890,"Wrong Arm of the Law, The (1963)"
4891,Agent Cody Banks 2: Destination London (2004)
4892,"Girl Next Door, The (2004)"
4893,Secret Window (2004)
4894,Spartan (2004)
4895,Broken Wings (Knafayim Shvurot) (2002)
4896,Wilbur Wants to Kill Himself (2002)
4897,Mad Dog and Glory (1993)
4898,Peyton Place (1957)
4899,Dawn of the Dead (2004)
4900,Eternal Sunshine of the Spotless Mind (2004)
4901,Taking Lives (2004)
4902,Intermission (2003)
4903,Jersey Girl (2004)
4904,"Ladykillers, The (2004)"
4905,Never Die Alone (2004)
4906,Scooby-Doo 2: Monsters Unleashed (2004)
4907,Dogville (2003)
4908,Ned Kelly (2003)
4909,Hellboy (2004)
4910,"Prince & Me, The (2004)"
4911,Walking Tall (2004)
4912,"United States of Leland, The (2003)"
4913,The Alamo (2004)
4914,Ella Enchanted (2004)
4915,"Whole Ten Yards, The (2004)"
4916,I'm Not Scared (Io non ho paura) (2003)
4917,"Ten Commandments, The (1956)"
4918,Dawn of the Dead (1978)
4919,Prey for Rock & Roll (2003)
4920,Those Magnificent Men in Their Flying Machines (1965)
4921,Cheaper by the Dozen (1950)
4922,Scenes From a Marriage (Scener ur ett äktenskap) (1973)
4923,Munchies (1987)
4924,Going in Style (1979)
4925,After Hours (1985)
4926,Kill Bill: Vol. 2 (2004)
4927,"Punisher, The (2004)"
4928,Paper Clips (2004)
4929,This So-Called Disaster (2003)
4930,13 Going on 30 (2004)
4931,Man on Fire (2004)
4932,Envy (2004)
4933,Godsend (2004)
4934,Laws of Attraction (2004)
4935,Mean Girls (2004)
4936,Van Helsing (2004)
4937,"Mudge Boy, The (2003)"
4938,Breakin' All the Rules (2004)
4939,Troy (2004)
4940,Carandiru (2003)
4941,Coffee and Cigarettes (2003)
4942,Eye See You (D-Tox) (2002)
4943,Watch on the Rhine (1943)
4944,Enemy Mine (1985)
4945,Enter the Dragon (1973)
4946,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997)
4947,Henry & June (1990)
4948,Martin (1977)
4949,"Three Faces of Eve, The (1957)"
4950,100 Girls (2000)
4951,Fail-Safe (1964)
4952,Paperhouse (1988)
4953,Dobermann (1997)
4954,Kwaidan (Kaidan) (1964)
4955,28 Up (1985)
4956,You Only Live Twice (1967)
4957,Octopussy (1983)
4958,Wit (2001)
4959,Never Say Never Again (1983)
4960,Pride and Prejudice (1940)
4961,"Fountainhead, The (1949)"
4962,Woman of the Year (1942)
4963,"Samouraï, Le (Godson, The) (1967)"
4964,Oklahoma! (1955)
4965,Desert Hearts (1985)
4966,Body Double (1984)
4967,Chaplin (1992)
4968,"Miracle Worker, The (1962)"
4969,Monster in a Box (1992)
4970,School Ties (1992)
4971,Raising Cain (1992)
4972,Rose Red (2002)
4973,Noises Off... (1992)
4974,Babylon 5: In the Beginning (1998)
4975,"Witchfinder General (Conquerer Worm, The) (1968)"
4976,Versus (2000)
4977,Pride and Prejudice (1995)
4978,"China Syndrome, The (1979)"
4979,"Wages of Fear, The (Salaire de la peur, Le) (1953)"
4980,Look Who's Talking Too (1990)
4981,"Bells of St. Mary's, The (1945)"
4982,"Delta Force, The (1986)"
4983,Pat and Mike (1952)
4984,Animal Crackers (1930)
4985,"He Said, She Said (1991)"
4986,Bedazzled (1967)
4987,Cat People (1942)
4988,Camelot (1967)
4989,"Lonely Guy, The (1984)"
4990,"Four Musketeers, The (1974)"
4991,Protocol (1984)
4992,"Postman Always Rings Twice, The (1946)"
4993,Matinee (1993)
4994,Baxter (1989)
4995,Explorers (1985)
4996,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)"
4997,Pierrot le fou (1965)
4998,Weekend (a.k.a. Le Week-end) (Week End) (1967)
4999,Tuesdays with Morrie (1999)
5000,Alexander Nevsky (Aleksandr Nevskiy) (1938)
5001,Jason and the Argonauts (1963)
5002,"Tinker, Tailor, Soldier, Spy (1979)"
5003,Throne of Blood (Kumonosu jô) (1957)
5004,"Best of Youth, The (La meglio gioventù) (2003)"
5005,Undercurrent (1946)
5006,"Bang, Bang, You're Dead (2002)"
5007,Twister (1990)
5008,Sniper (1993)
5009,Genghis Blues (1999)
5010,"11'09""01 - September 11 (2002)"
5011,"Warriors, The (1979)"
5012,Babylon 5: A Call to Arms (1999)
5013,Babylon 5: The River of Souls (1998)
5014,Babylon 5: Thirdspace (1998)
5015,True Stories (1986)
5016,"Virgin Spring, The (Jungfrukällan) (1960)"
5017,Mogambo (1953)
5018,"Secret Life of Walter Mitty, The (1947)"
5019,Another Thin Man (1939)
5020,"Thin Man Goes Home, The (1945)"
5021,Shadow of the Thin Man (1941)
5022,After the Thin Man (1936)
5023,Song of the Thin Man (1947)
5024,Love Crazy (1941)
5025,Gunga Din (1939)
5026,Children of Dune (2003)
5027,Dune (2000)
5028,Lammbock (2001)
5029,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)"
5030,Tremors II: Aftershocks (1996)
5031,Tremors 3: Back to Perfection (2001)
5032,Notorious C.H.O. (2002)
5033,The Plague of the Zombies (1966)
5034,I Walked with a Zombie (1943)
5035,Highway 61 (1991)
5036,How to Succeed in Business Without Really Trying (1967)
5037,Pat Garrett and Billy the Kid (1973)
5038,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"
5039,"Duck, You Sucker (1971)"
5040,Bring Me the Head of Alfredo Garcia (1974)
5041,Ride the High Country (1962)
5042,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)
5043,Frankenstein Must Be Destroyed (1969)
5044,Gidget (1959)
5045,Desperate Living (1977)
5046,Stray Dog (Nora inu) (1949)
5047,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)"
5048,High and Low (Tengoku to jigoku) (1963)
5049,"People Under the Stairs, The (1991)"
5050,Dark Days (2000)
5051,Zelig (1983)
5052,Shame (Skammen) (1968)
5053,"Silence, The (Tystnaden) (1963)"
5054,Winter Light (Nattvardsgästerna) (1963)
5055,Through a Glass Darkly (Såsom i en spegel) (1961)
5056,The Magician (1958)
5057,"Killers, The (1946)"
5058,"Night of the Iguana, The (1964)"
5059,Nightbreed (1990)
5060,Ken Park (2002)
5061,Monterey Pop (1968)
5062,"Bridge Too Far, A (1977)"
5063,Infernal Affairs (Mou gaan dou) (2002)
5064,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)"
5065,Broadway Danny Rose (1984)
5066,From Beyond (1986)
5067,Robot Jox (1990)
5068,Dolls (1987)
5069,Space Truckers (1996)
5070,Death Race 2000 (1975)
5071,"Bucket Of Blood, A (1959)"
5072,Brigadoon (1954)
5073,"Power of One, The (1992)"
5074,"Weather Underground, The (2002)"
5075,Kikujiro (Kikujirô no natsu) (1999)
5076,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)"
5077,"Phantom Tollbooth, The (1970)"
5078,"Getaway, The (1972)"
5079,Dark Water (Honogurai mizu no soko kara) (2002)
5080,"Thing Called Love, The (1993)"
5081,The Thief (1997)
5082,How to Steal a Million (1966)
5083,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)"
5084,Mean Streets (1973)
5085,Jack the Bear (1993)
5086,I Am a Fugitive from a Chain Gang (1932)
5087,Hamburger Hill (1987)
5088,Sweet Bird of Youth (1962)
5089,Frankenstein Unbound (1990)
5090,Shiri (Swiri) (1999)
5091,Bad Day at Black Rock (1955)
5092,In China They Eat Dogs (I Kina spiser de hunde) (1999)
5093,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990)
5094,Crossroads (1986)
5095,"Seducing Doctor Lewis (Grande séduction, La) (2003)"
5096,Sunrise: A Song of Two Humans (1927)
5097,Shock Corridor (1963)
